འཕྲོག,1842,0.007269%
བསལ,1840,0.007261%
བརྩེགས,1839,0.007257%
བགེགས,1837,0.007249%
དབྱར,1827,0.007209%
བསྒྲགས,1815,0.007162%
ཀོ,1810,0.007142%
བཅིང,1807,0.007131%
བཀང,1802,0.007111%
གྷ,1800,0.007103%
མདོར,1797,0.007091%
འདོང,1793,0.007075%
སྐུར,1788,0.007056%
པོའོ,1785,0.007044%
གླེང,1785,0.007044%
བརྟུལ,1782,0.007032%
དྲིལ,1781,0.007028%
གདུལ,1772,0.006992%
ལྗོན,1765,0.006965%
སྐོམ,1761,0.006949%
སྒྲོན,1738,0.006858%
མཐུས,1737,0.006854%
སྒྲོལ,1725,0.006807%
ཤྭ,1724,0.006803%
གན,1722,0.006795%
རྒན,1722,0.006795%
མདའ,1717,0.006775%
གདབ,1711,0.006752%
འདོར,1710,0.006748%
བཏུང,1710,0.006748%
ཆང,1710,0.006748%
བོང,1707,0.006736%
ཕྲིན,1706,0.006732%
ཁྲུས,1700,0.006708%
སྃ,1692,0.006677%
གཞོལ,1673,0.006602%
བརྫུན,1669,0.006586%
ཌ,1663,0.006562%
གཡོག,1663,0.006562%
པི,1659,0.006547%
ལོའི,1658,0.006543%
བྲན,1652,0.006519%
བཙས,1649,0.006507%
རྩལ,1640,0.006472%
མངལ,1631,0.006436%
འགྱོད,1627,0.006420%
འཛུམ,1623,0.006404%
ཚེའི,1619,0.006389%
སྦྲང,1619,0.006389%
ལྷུན,1619,0.006389%
ལྔའི,1617,0.006381%
རྩོམ,1616,0.006377%
ཞིམ,1616,0.006377%
ཨོཾ,1611,0.006357%
སྦྱང,1604,0.006330%
དཱ,1597,0.006302%
རིམས,1597,0.006302%
འབེབས,1594,0.006290%
ཏདྱ,1594,0.006290%
གཏེར,1594,0.006290%
སྡུད,1591,0.006278%
བཟད,1586,0.006258%
འཐུང,1573,0.006207%
སྩོལ,1572,0.006203%
ཐང,1570,0.006195%
ནཱྃ,1565,0.006176%
ཛྭ,1563,0.006168%
སྟེར,1559,0.006152%
རྟགས,1556,0.006140%
གཅད,1553,0.006128%
ཟུག,1546,0.006101%
བན,1543,0.006089%
མྱོས,1541,0.006081%
རྩྭ,1540,0.006077%
བགྲང,1538,0.006069%
བུའོ,1537,0.006065%
གཏུམ,1537,0.006065%
དུལ,1535,0.006057%
ནཱི,1533,0.006049%
ཉིས,1532,0.006045%
བྷི,1530,0.006037%
བྱི,1524,0.006014%
རྐུན,1524,0.006014%
བསླབས,1523,0.006010%
སིལ,1521,0.006002%
བཞིར,1520,0.005998%
ཁུང,1510,0.005959%
རྨད,1504,0.005935%
ཕྲད,1502,0.005927%
འགོད,1495,0.005899%
ལྟེ,1493,0.005891%
སྙད,1487,0.005868%
སྨོད,1482,0.005848%
འགྱེད,1480,0.005840%
བརྙེས,1479,0.005836%
ཕབ,1478,0.005832%
ཕུར,1478,0.005832%
དབྱིབས,1477,0.005828%
དུམ,1472,0.005809%
ཛྙཱ,1467,0.005789%
དྷུ,1466,0.005785%
སྷོ,1465,0.005781%
དབྱུང,1460,0.005761%
འཕྱེ,1459,0.005757%
འགྲོའི,1459,0.005757%
ཁེ,1457,0.005749%
གཅན,1454,0.005738%
པདྨ,1448,0.005714%
རྫིང,1445,0.005702%
གློ,1438,0.005674%
ཡུག,1430,0.005643%
རྒྱུས,1430,0.005643%
ཕུ,1425,0.005623%
མཛའ,1425,0.005623%
རྒྱའི,1424,0.005619%
སེ,1423,0.005615%
ཁས,1418,0.005596%
པའང,1416,0.005588%
ཟན,1415,0.005584%
སུས,1415,0.005584%
འབྲལ,1410,0.005564%
བཤམས,1400,0.005525%
རླབས,1398,0.005517%
བལ,1389,0.005481%
འགྲམ,1389,0.005481%
པའམ,1385,0.005465%
ཆོག,1384,0.005461%
འབྲིང,1382,0.005453%
མཛུབ,1382,0.005453%
སྔོ,1380,0.005446%
ལྟས,1379,0.005442%
ཀྲོ,1376,0.005430%
ངུར,1375,0.005426%
བཤགས,1373,0.005418%
ཆུས,1370,0.005406%
མཐེ,1370,0.005406%
སྐྱེའོ,1364,0.005382%
ནར,1357,0.005355%
ཁྲོས,1355,0.005347%
ལཱ,1350,0.005327%
བྱོས,1350,0.005327%
ཡུངས,1349,0.005323%
འབད,1348,0.005319%
འཕང,1342,0.005296%
ཧོ,1340,0.005288%
ལའོ,1340,0.005288%
ཐབ,1338,0.005280%
བཏུད,1337,0.005276%
ཚོན,1333,0.005260%
ཏོར,1318,0.005201%
བསྲེག,1318,0.005201%
རྒོལ,1318,0.005201%
སྲིང,1314,0.005185%
ལྟོས,1312,0.005177%
རྒྱབ,1311,0.005173%
བསྲེགས,1307,0.005158%
ལྗོངས,1306,0.005154%
ཤས,1304,0.005146%
རྨ,1299,0.005126%
གཡུལ,1296,0.005114%
བཞེད,1295,0.005110%
ཛཱ,1291,0.005094%
པུས,1291,0.005094%
འཆལ,1289,0.005086%
ཅུ,1286,0.005075%
འབུལ,1283,0.005063%
ཙོམ,1283,0.005063%
ཁྲིད,1268,0.005004%
ཐུང,1265,0.004992%
ཨི,1261,0.004976%
བཅུར,1261,0.004976%
བྃ,1258,0.004964%
མོང,1257,0.004960%
ཏོན,1256,0.004956%
ནའོ,1255,0.004952%
ཏིག,1253,0.004944%
འཚེ,1252,0.004940%
རྒྱུར,1252,0.004940%
གཉིད,1246,0.004917%
ལྷས,1245,0.004913%
ཤེལ,1244,0.004909%
ཅེ,1243,0.004905%
བའམ,1232,0.004862%
སྐྱ,1230,0.004854%
མགྲིན,1229,0.004850%
ཉེན,1228,0.004846%
རྒལ,1224,0.004830%
གཟའ,1223,0.004826%
འཆིང,1223,0.004826%
དྲངས,1222,0.004822%
སྡོང,1219,0.004810%
དེད,1214,0.004791%
སྲ,1214,0.004791%
སྭ,1211,0.004779%
བསྲུངས,1209,0.004771%
གུང,1209,0.004771%
ལར,1205,0.004755%
གྱོན,1203,0.004747%
ཚུགས,1199,0.004731%
དྲོ,1195,0.004716%
ལུགས,1194,0.004712%
གྲང,1193,0.004708%
སྐྱོབ,1192,0.004704%
ཕས,1189,0.004692%
པན,1186,0.004680%
ཨཱརྱ,1186,0.004680%
སྟོད,1185,0.004676%
ཁར,1183,0.004668%
སྟེན,1182,0.004664%
བཙུགས,1181,0.004660%
དཔྱོད,1180,0.004656%
གཡོགས,1176,0.004641%
ཡོངསུ,1175,0.004637%
ཝ,1175,0.004637%
བྷཱ,1175,0.004637%
རྩུབ,1174,0.004633%
གཏང,1172,0.004625%
ཁྱུ,1168,0.004609%
ཆག,1167,0.004605%
དགུག,1167,0.004605%
ལྷར,1167,0.004605%
དྷེ,1165,0.004597%
བླུགས,1165,0.004597%
ཨུད,1165,0.004597%
ཡལ,1161,0.004581%
བགྲོད,1160,0.004577%
བསིལ,1157,0.004566%
ལྤགས,1156,0.004562%
ཚར,1154,0.004554%
གནག,1153,0.004550%
བོད,1143,0.004510%
སྒོར,1143,0.004510%
ལྕི,1137,0.004487%
བབས,1129,0.004455%
ཞུམ,1127,0.004447%
མཇེད,1125,0.004439%
ནོན,1122,0.004427%
བྱུགས,1122,0.004427%
མཐིལ,1118,0.004412%
མིར,1113,0.004392%
ཁོངས,1107,0.004368%
རྒྱང,1099,0.004337%
སྦས,1098,0.004333%
ཐད,1098,0.004333%
ཕག,1097,0.004329%
གྲ,1094,0.004317%
གཏུགས,1090,0.004301%
གློག,1090,0.004301%
དབྱེར,1088,0.004293%
ཟློག,1087,0.004289%
གཏད,1081,0.004266%
ཞོ,1081,0.004266%
མཐའི,1078,0.004254%
ཡུད,1076,0.004246%
འགྲོགས,1072,0.004230%
གཞེས,1071,0.004226%
ཏྲི,1071,0.004226%
ཁྲུ,1068,0.004214%
བསྔོས,1068,0.004214%
བརྡ,1065,0.004203%
བཀུག,1064,0.004199%
སྐུལ,1062,0.004191%
ཞོན,1062,0.004191%
དགུའི,1060,0.004183%
མེས,1058,0.004175%
ཨཱཿ,1058,0.004175%
དབྱུག,1056,0.004167%
དམག,1053,0.004155%
བརླབ,1043,0.004116%
བཅུས,1038,0.004096%
ཁོར,1037,0.004092%
བགོ,1037,0.004092%
ཛི,1033,0.004076%
སྟང,1033,0.004076%
གཉི,1031,0.004068%
ཤུད,1031,0.004068%
སོས,1029,0.004061%
རྒྱགས,1025,0.004045%
ཉིང,1014,0.004001%
ལའང,1010,0.003986%
བརྩམ,1009,0.003982%
བཅུད,1008,0.003978%
གདུངས,1008,0.003978%
བཞིས,1006,0.003970%
གེར,1004,0.003962%
མནྟ,999,0.003942%
སྡེའི,997,0.003934%
ཆས,995,0.003926%
ཕུག,992,0.003915%
མཆེ,991,0.003911%
གསར,989,0.003903%
པཱུ,985,0.003887%
སྟ,985,0.003887%
ཟིང,981,0.003871%
མགུར,981,0.003871%
ཏིལ,977,0.003855%
སྐུད,977,0.003855%
རཏྣ,969,0.003824%
བྷུ,965,0.003808%
གསོས,961,0.003792%
སྱ,960,0.003788%
རློབ,960,0.003788%
སྲང,959,0.003784%
བྲོ,958,0.003780%
ཀྱུ,958,0.003780%
ནྱ,953,0.003761%
རྩིའི,950,0.003749%
ཙུ,950,0.003749%
སད,949,0.003745%
ཤྲཱི,948,0.003741%
སྒྲོག,947,0.003737%
མདངས,945,0.003729%
བཏིང,944,0.003725%
ཕྲན,942,0.003717%
དབབ,941,0.003713%
བསྡམས,935,0.003690%
རུངས,934,0.003686%
ངོས,934,0.003686%
བཞེས,932,0.003678%
རིལ,931,0.003674%
ཕོངས,928,0.003662%
ཐེར,927,0.003658%
ཤུལ,923,0.003642%
མྱེའི,923,0.003642%
དི,916,0.003615%
ཊི,915,0.003611%
ཆོམ,915,0.003611%
གཏིང,909,0.003587%
བརྒྱའི,909,0.003587%
བརྗེད,908,0.003583%
རྩོལ,908,0.003583%
བརྒྱར,903,0.003563%
སྤྲས,900,0.003551%
བཞོན,895,0.003532%
སྨྲེ,894,0.003528%
གྱ,891,0.003516%
འདམ,890,0.003512%
གསད,888,0.003504%
ལྔས,888,0.003504%
གིར,888,0.003504%
སྐུའི,886,0.003496%
འབྱམ,884,0.003488%
ༀ,884,0.003488%
ཁུར,880,0.003473%
གྱེན,874,0.003449%
རེས,873,0.003445%
ཆབ,872,0.003441%
ཚན,871,0.003437%
བསྣམས,871,0.003437%
རག,871,0.003437%
ངོམས,870,0.003433%
གླགས,870,0.003433%
བང,870,0.003433%
ཤཱཀྱའི,868,0.003425%
གོམས,867,0.003421%
དམའ,866,0.003417%
དཔྱད,865,0.003413%
ཧྃ,865,0.003413%
བསླང,864,0.003409%
འདྲའོ,862,0.003402%
རིངས,859,0.003390%
མཐོན,859,0.003390%
གཟིར,859,0.003390%
ཁཱ,858,0.003386%
གཱ,858,0.003386%
འཚོང,857,0.003382%
རྡལ,855,0.003374%
བསྒྲལ,855,0.003374%
བཀྲེས,855,0.003374%
གས,854,0.003370%
ཤམ,854,0.003370%
འཐོར,852,0.003362%
དཀྲིས,852,0.003362%
རའི,849,0.003350%
རཱི,847,0.003342%
གཡེང,846,0.003338%
འདུད,845,0.003334%
གཞོམ,844,0.003330%
མཆུ,844,0.003330%
ཟའི,843,0.003327%
འདྲའི,842,0.003323%
རཀྵ,839,0.003311%
རྫོབ,837,0.003303%
ཀཱི,832,0.003283%
སེན,832,0.003283%
གཞུང,829,0.003271%
གདམས,828,0.003267%
ཡོར,828,0.003267%
འཆག,827,0.003263%
ཅོད,826,0.003259%
ཤེ,824,0.003252%
ཁྱི,822,0.003244%
དགག,820,0.003236%
ལྷམ,819,0.003232%
ཟངས,818,0.003228%
བུདྡྷ,816,0.003220%
ཉེར,814,0.003212%
ངལ,812,0.003204%
འདྲེ,810,0.003196%
དོགས,810,0.003196%
རྫ,806,0.003181%
ལྗང,803,0.003169%
བཞེངས,802,0.003165%
སྣམ,802,0.003165%
དཀྲུང,801,0.003161%
སྨྲའོ,799,0.003153%
ཟང,799,0.003153%
བྱོལ,798,0.003149%
ནོམ,798,0.003149%
གཟར,797,0.003145%
དྲེགས,792,0.003125%
ཀླས,792,0.003125%
ལུག,791,0.003121%
བཤང,790,0.003117%
གཅེར,789,0.003113%
སྐམ,788,0.003110%
བསྒྲེང,786,0.003102%
གཞུ,786,0.003102%
འགུལ,784,0.003094%
མནར,784,0.003094%
སྐོར,782,0.003086%
བསྲེས,782,0.003086%
བཞུད,781,0.003082%
བརྒྱུད,780,0.003078%
ཀྵ,780,0.003078%
ནོངས,778,0.003070%
ཚབས,777,0.003066%
འཁྱིལ,775,0.003058%
ཅོག,774,0.003054%
སཏྭཱ,772,0.003046%
གྲག,772,0.003046%
ཏིཥྛ,772,0.003046%
གཞོག,768,0.003031%
སྐྱིལ,768,0.003031%
རྙོག,767,0.003027%
སྤུའི,767,0.003027%
མཆིའོ,763,0.003011%
གསན,759,0.002995%
ཤའི,757,0.002987%
བསྐྱབ,757,0.002987%
གླེགས,754,0.002975%
བསྐུས,754,0.002975%
བཅང,754,0.002975%
གསོའ,753,0.002971%
དཔར,752,0.002967%
སུན,752,0.002967%
མདུང,749,0.002956%
བསྐྲད,749,0.002956%
ཞོག,748,0.002952%
བཤོས,748,0.002952%
བཀྲུས,745,0.002940%
སྨྱིན,745,0.002940%
ནའི,744,0.002936%
ཁྱམས,742,0.002928%
བརྙས,739,0.002916%
གྱད,739,0.002916%
གསོན,736,0.002904%
གཞིའི,734,0.002896%
རྒྱུག,733,0.002892%
ཕོག,732,0.002889%
འགྲོར,728,0.002873%
བཏུལ,728,0.002873%
སྦེད,726,0.002865%
རྟའི,726,0.002865%
ཀོར,725,0.002861%
གྲིབ,723,0.002853%
དཱུརྱ,723,0.002853%
ཌཱ,722,0.002849%
སྒྲའི,720,0.002841%
ཆོད,720,0.002841%
སླ,720,0.002841%
ཟུར,719,0.002837%
དབྱིག,718,0.002833%
འཐུངས,717,0.002829%
མཁར,717,0.002829%
ཡུ,717,0.002829%
སིད,716,0.002825%
རྃ,716,0.002825%
བསྔོའོ,715,0.002821%
སྟུག,710,0.002802%
སཏྭ,709,0.002798%
གཟེར,709,0.002798%
སྐྱའི,708,0.002794%
ཟླུམ,706,0.002786%
མྃ,706,0.002786%
ཨྃ,706,0.002786%
༄༅,703,0.002774%
ཀས,698,0.002754%
སླུ,697,0.002750%
ལྔར,697,0.002750%
སྒྲོ,694,0.002739%
དྷརྨ,694,0.002739%
དགྲོལ,693,0.002735%
ཀྲ,693,0.002735%
ཎཱི,689,0.002719%
སྨིག,688,0.002715%
བསྣུན,687,0.002711%
གདོལ,684,0.002699%
གདོད,681,0.002687%
མགུལ,680,0.002683%
ཀྱིའོ,679,0.002679%
རྟོན,678,0.002675%
ཕོད,676,0.002668%
ཡོང,674,0.002660%
མདུད,674,0.002660%
འཛུད,672,0.002652%
བསྔོར,672,0.002652%
སྲུངས,670,0.002644%
སྨ,669,0.002640%
སོན,668,0.002636%
སྡོད,667,0.002632%
བྷྱོ,666,0.002628%
གཤེད,666,0.002628%
སྒྲས,663,0.002616%
སཱུ,661,0.002608%
རེངས,661,0.002608%
ནིང,661,0.002608%
མཚོར,660,0.002604%
བཛྲཱ,659,0.002600%
གསོག,659,0.002600%
གྲོར,659,0.002600%
སྤྲིང,659,0.002600%
དལ,657,0.002593%
རོའི,657,0.002593%
སྟབས,656,0.002589%
སྩོགས,655,0.002585%
སྤེལ,653,0.002577%
བད,652,0.002573%
གུར,650,0.002565%
བཤིག,645,0.002545%
བསྐོས,644,0.002541%
བཟོ,643,0.002537%
བསྒྲིབས,641,0.002529%
ཁེབས,641,0.002529%
རྩིབས,641,0.002529%
སྒོའི,640,0.002525%
ཕུད,639,0.002522%
ཚེར,635,0.002506%
ཡྃ,635,0.002506%
འཁོབ,634,0.002502%
བཀྲམ,634,0.002502%
བཅངས,633,0.002498%
མདབ,633,0.002498%
སང,633,0.002498%
རྩིས,631,0.002490%
འཁྱུད,631,0.002490%
དྲིའི,630,0.002486%
བཱི,629,0.002482%
རོག,628,0.002478%
སྨྲོས,626,0.002470%
ཐུལ,626,0.002470%
བཏོན,625,0.002466%
སྦལ,622,0.002454%
འཕྱང,621,0.002451%
བཅྭོ,618,0.002439%
ལྃ,617,0.002435%
འཚམས,616,0.002431%
ངུས,614,0.002423%
དབྱེན,613,0.002419%
རྨྱི,613,0.002419%
འཚོའི,609,0.002403%
ཁམ,609,0.002403%
འགྲེང,607,0.002395%
རྣོ,604,0.002383%
ཁི,604,0.002383%
བཅབས,603,0.002379%
རྒྱར,602,0.002376%
ཎཱྃ,600,0.002368%
རྒས,598,0.002360%
བརྡུངས,597,0.002356%
བསྲེལ,594,0.002344%
བསླུས,594,0.002344%
གྲུལ,594,0.002344%
གདའ,594,0.002344%
བསླངས,594,0.002344%
དཔྲལ,592,0.002336%
རྣོན,591,0.002332%
ཞིབ,591,0.002332%
ཁྱུད,588,0.002320%
གོལ,584,0.002305%
མནོས,582,0.002297%
གླེན,581,0.002293%
བནྡྷ,581,0.002293%
ཀན,581,0.002293%
ཕོར,580,0.002289%
བཞད,579,0.002285%
འགྲོལ,578,0.002281%
བདར,577,0.002277%
སྨྱུང,576,0.002273%
གདིང,576,0.002273%
ཌི,576,0.002273%
བསྡིགས,576,0.002273%
ཁྲིའི,575,0.002269%
འཆགས,574,0.002265%
གཡང,574,0.002265%
སོམ,574,0.002265%
འཕངས,573,0.002261%
འགེངས,570,0.002249%
གཉུག,570,0.002249%
བཛྲེ,570,0.002249%
སྨྱིག,566,0.002233%
ཛེ,566,0.002233%
ཏཱི,563,0.002222%
དཀའོ,563,0.002222%
བུའམ,561,0.002214%
འབོད,560,0.002210%
མཇུག,558,0.002202%
ཡཀྵ,558,0.002202%
འཛག,558,0.002202%
སྤོ,558,0.002202%
བསྟི,558,0.002202%
ཀྲི,557,0.002198%
ཚྭ,553,0.002182%
ལྷུར,553,0.002182%
གཅི,551,0.002174%
རྒྱུའི,550,0.002170%
བཟླ,550,0.002170%
ངར,549,0.002166%
འགུགས,549,0.002166%
བརླག,548,0.002162%
ཐཾད,548,0.002162%
བུདྡྷཱ,548,0.002162%
འབྲུག,548,0.002162%
ཚབ,547,0.002159%
རྟུལ,547,0.002159%
དགའི,546,0.002155%
ཟོང,545,0.002151%
བའང,545,0.002151%
བླུན,545,0.002151%
ཐིམ,545,0.002151%
འབྲོག,545,0.002151%
ནྃ,544,0.002147%
ཤཱི,544,0.002147%
འཆོས,544,0.002147%
སྦུབས,542,0.002139%
ཐོང,541,0.002135%
འཇུད,541,0.002135%
རྩིག,541,0.002135%
བྲེགས,541,0.002135%
ཤལ,540,0.002131%
ཏྲཱ,540,0.002131%
བཀྲུ,538,0.002123%
བཀྱེ,535,0.002111%
ཕྱུགས,533,0.002103%
འབྲོས,533,0.002103%
གོམ,531,0.002095%
ཏྃ,529,0.002087%
ཟློས,529,0.002087%
མྱུ,528,0.002084%
ཕྲོགས,527,0.002080%
ཡམ,526,0.002076%
རྣཾས,525,0.002072%
ལྟེང,523,0.002064%
གཞིག,521,0.002056%
འུར,520,0.002052%
ཎེ,520,0.002052%
སྨྲིག,519,0.002048%
དགང,518,0.002044%
དྲིན,518,0.002044%
བཅོ,517,0.002040%
རགས,517,0.002040%
གནམ,516,0.002036%
ལིང,515,0.002032%
མིས,515,0.002032%
འདའོ,514,0.002028%
སྤུན,512,0.002020%
གཡེམ,511,0.002016%
འཕྱ,511,0.002016%
སྲན,511,0.002016%
དངང,510,0.002012%
ཀྃ,509,0.002009%
ཧྲི,508,0.002005%
ཙེ,507,0.002001%
སྦར,506,0.001997%
ཀྲྀ,505,0.001993%
གུམ,504,0.001989%
ཙཀྲ,504,0.001989%
ཎཱ,503,0.001985%
རེའི,503,0.001985%
སུའི,502,0.001981%
ནུའི,500,0.001973%
མཆིལ,500,0.001973%
རྔོ,498,0.001965%
འཕྲོགས,496,0.001957%
འགྲེལ,496,0.001957%
སྥོ,495,0.001953%
མེར,494,0.001949%
ཧུད,491,0.001938%
ཨོ,491,0.001938%
ཆེམ,489,0.001930%
ཟར,485,0.001914%
དྲལ,484,0.001910%
རྫི,484,0.001910%
ཊེ,483,0.001906%
རྔུ,483,0.001906%
འབྲི,482,0.001902%
ནཱན,481,0.001898%
སྦ,481,0.001898%
བཀག,481,0.001898%
གངས,480,0.001894%
མྲྀ,477,0.001882%
ནིར,476,0.001878%
གྲྀཧྞ,476,0.001878%
སྟོར,476,0.001878%
འཚམ,476,0.001878%
བྷེ,475,0.001874%
ཤིའི,475,0.001874%
རྗེད,474,0.001870%
གཟེང,473,0.001866%
སྟིར,473,0.001866%
བཙོ,470,0.001855%
བཞིའོ,469,0.001851%
མཐེའུ,469,0.001851%
འདྲིས,468,0.001847%
བདོག,467,0.001843%
ཕར,467,0.001843%
བསྒོས,465,0.001835%
བསྟབས,465,0.001835%
མྱང,464,0.001831%
དྷརྨྨ,464,0.001831%
མགྱོགས,464,0.001831%
མོའོ,463,0.001827%
སྲུལ,463,0.001827%
གོར,462,0.001823%
ཆའི,461,0.001819%
སྙུན,460,0.001815%
བུང,459,0.001811%
བཀྲོལ,459,0.001811%
གོན,459,0.001811%
རྙིང,458,0.001807%
དྲོད,458,0.001807%
ལེབ,458,0.001807%
ཆུར,458,0.001807%
ཚིལ,457,0.001803%
དྲཱ,456,0.001799%
བྷཱུ,456,0.001799%
བྷྱཿཕཊ,454,0.001792%
ཏའི,453,0.001788%
སྨྱོན,453,0.001788%
ངེད,453,0.001788%
སློངས,452,0.001784%
ཀརྨ,450,0.001776%
འཕར,449,0.001772%
བརྒྱས,449,0.001772%
ཅ,448,0.001768%
བསྐྱང,447,0.001764%
བགྱིར,447,0.001764%
ཡར,446,0.001760%
ཏྭ,446,0.001760%
བསྙད,445,0.001756%
ཐུ,445,0.001756%
ཤོས,444,0.001752%
མདོའི,443,0.001748%
རྗེར,443,0.001748%
རྩེད,443,0.001748%
གཅེས,442,0.001744%
ཧོཿ,442,0.001744%
གྲྭ,438,0.001728%
སྒེག,438,0.001728%
སྙེམས,437,0.001724%
བརྒྱལ,437,0.001724%
ནེམ,436,0.001720%
འཆའ,434,0.001713%
གུལ,434,0.001713%
བཅུའོ,432,0.001705%
ཡོལ,432,0.001705%
རན,431,0.001701%
མངག,430,0.001697%
བྲོས,429,0.001693%
གསོབ,429,0.001693%
